pergunta,resposta
Dignidade Menstrual : Qual é o investimento anual para o público contemplado pela SEDS?,"O programa Dignidade Menstrual investe R$ 448,8 mil anualmente para o público atendido pela SEDS."
Família Acolhedora Goiana : Existe um prazo determinado para o acolhimento de crianças ou adolescentes?,O tempo de acolhimento é determinado pela medida protetiva e pode durar até que a criança ou adolescente possa retornar à família de origem ou seja encaminhado para adoção.
Família Acolhedora Goiana : Quem pode participar da Família Acolhedora Goiana?,A Família Acolhedora Goiana organiza o acolhimento de crianças e adolescentes afastados de suas famílias por medida de proteção em residências de famílias acolhedoras cadastradas.
Programa de Água e Energia : Qual é o contato para mais informações sobre o programa?,O contato para mais detalhes sobre o programa é o telefone (62) 3201-5345 ou (62) 9 8306-0162.
Carteira de Identificação do Autista : Quais especialistas são qualificados para fornecer o relatório médico para a Carteira de Identificação do Autista?,"Um especialista em Psiquiatria, Neurologia ou Pediatria precisa preencher o relatório médico."
Família Acolhedora Goiana : Como é feita a avaliação das famílias interessadas em participar do programa?,"O processo de seleção inclui a análise dos requisitos para ser uma família acolhedora, além de uma avaliação da estrutura familiar para garantir o bem-estar das crianças e adolescentes acolhidos."
Programa Crédito Social : Quem supervisiona a implementação do Programa Crédito Social?,"O programa é coordenado pela Secretaria de Desenvolvimento Social em conjunto com a Secretaria de Agricultura, Pecuária e Abastecimento."
Carteira de Identificação do Autista : Quais são os elementos que tornam a Carteira de Identificação do Autista uma iniciativa pioneira?,É uma das primeiras iniciativas no Brasil a proporcionar uma identificação formal para pessoas com TEA.
Programa Aprendiz do Futuro : Quais são os benefícios que o programa Aprendiz do Futuro traz para os jovens?,"Ajuda a aumentar a renda familiar, prepara os jovens para a cidadania e ensina novas formas de pensar."
Carteira de Identificação do Autista : Por que a Carteira de Identificação do Autista é considerada uma iniciativa pioneira?,É uma das primeiras iniciativas no Brasil a proporcionar uma identificação formal para pessoas com TEA.
Programa Crédito Social : Quais são as estratégias adotadas pelo Programa Crédito Social?,"O programa realiza ações de inclusão social das famílias, promovendo mecanismos de suporte financeiro e profissionalizante."
Programa Auxílio Nutricional : Qual é a quantidade de entidades que se beneficiam do Auxílio Nutricional?,"O programa beneficia 360 entidades, garantindo complementação nutricional para diversos públicos vulneráveis."
Carteira de Identificação do Autista : Como faço para obter a Carteira de Identificação do Autista?,"Você precisa imprimir e preencher um Formulário de Requerimento, apresentar foto 3x4, relatório médico e documentos de identidade e comprovante de endereço."
Família Acolhedora Goiana : Como é estruturado o programa de capacitação das famílias acolhedoras?,"As famílias passam por um processo de capacitação para receber crianças e adolescentes em acolhimento, com orientação sobre o papel e as responsabilidades como família acolhedora."
Carteira de Identificação do Autista : Quais são as finalidades da implementação da Carteira de Identificação do Autista?,Os objetivos incluem oferecer condições que garantam a inclusão social das pessoas com TEA.
Cestas Básicas : Quem recebe os benefícios das Cestas Básicas?,As cestas básicas são destinadas a pessoas em situação de vulnerabilidade social.
Família Acolhedora Goiana : Como as famílias acolhedoras recebem apoio durante o acolhimento?,"As equipes profissionais prestam assistência e apoio às famílias acolhedoras, auxiliando-as durante todo o processo de acolhimento."
Programa Aprendiz do Futuro : Pode me explicar o que envolve o programa Aprendiz do Futuro?,"É o maior programa de sócio-aprendizagem do Brasil e do mundo, com foco em jovens vulneráveis, promovido pelo Governo de Goiás."
Programa Aprendiz do Futuro : Quais são as metas que o programa Aprendiz do Futuro espera cumprir?,"Promover a formação técnica e profissional dos jovens, contribuindo para seu desenvolvimento pessoal e social."
Família Acolhedora Goiana : Como ocorre a análise e aprovação das famílias que desejam ser acolhedoras?,"As famílias interessadas devem passar por uma análise da equipe técnica para avaliar suas condições de saúde física e mental, idoneidade moral e disponibilidade para acolher crianças e adolescentes."
Dignidade Menstrual : Quem realiza a compra e entrega dos absorventes?,A Secretaria de Estado de Desenvolvimento Social (SEDS) cuida da compra e distribuição dos absorventes para mulheres em situação de vulnerabilidade.
Goiás Por Elas : Quais são os critérios de seleção utilizados para escolher as participantes do programa?,"As mulheres são selecionadas com base nos critérios de elegibilidade, incluindo medida protetiva de urgência, Cadastro Único atualizado e situação de extrema pobreza, pobreza ou baixa renda."
Dignidade Menstrual : Quantas beneficiárias em situação de vulnerabilidade são incluídas no programa Dignidade Menstrual com o apoio da SEDS?,"O programa, por meio da SEDS, beneficia 5 mil mulheres vulneráveis em abrigos, situação de rua, centros de atendimento social e sistema socioeducativo."
Dignidade : Como posso me envolver no Programa Dignidade?,"Para participar do programa, não é necessário se inscrever, pois a seleção é baseada nos dados do CadÚnico."
Programa de Água e Energia : Do que se trata o Programa de Água e Energia?,"É um programa destinado a auxiliar no pagamento das tarifas de energia elétrica, água tratada e coleta de esgotamento sanitário."
Programa Auxílio Nutricional : Onde as entidades podem encontrar informações mais abrangentes sobre o Auxílio Nutricional?,As entidades podem obter mais informações entrando em contato pelos telefones (62) 3201-5345 ou (62) 3270-9618.
Cestas Básicas : Quais estratégias foram implementadas para realizar as entregas das cestas básicas?,As cestas básicas foram entregues pela OVG em colaboração com as prefeituras e órgãos locais.
Dignidade Menstrual : Qual é o valor anual destinado para garantir o funcionamento do programa Dignidade Menstrual?,"O investimento anual destinado ao programa é de R$ 17,2 milhões."
Carteira de Identificação do Autista : Quem pode preencher o relatório médico para obter a Carteira de Identificação do Autista?,"Um especialista em Psiquiatria, Neurologia ou Pediatria precisa preencher o relatório médico."
Programa Mães de Goiás : Pode explicar sobre o objetivo do Programa Mães de Goiás?,"O Mães de Goiás é uma iniciativa do governo para apoiar famílias com crianças de até seis anos, oferecendo um auxílio financeiro mensal de R$ 250 para ajudar com as despesas de alimentação e outras necessidades básicas."
Programa de Água e Energia : Pode explicar o que é o Programa de Água e Energia?,"O Auxílio para Pagamento de Tarifas de Energia Elétrica, Água Tratada e Coleta de Esgotamento Sanitário"
Família Acolhedora Goiana : Gostaria de entender melhor o programa Família Acolhedora Goiana.,"É um programa que cuida do acolhimento de crianças e adolescentes afastados de suas famílias por medida de proteção, em lares de famílias cadastradas."
Programa Mães de Goiás : Quais os requisitos para participar do programa?,"As mães devem cumprir requisitos como morar em Goiás, ter filhos matriculados em escola oficial e garantir que a carteira de vacinação esteja em dia."
Dignidade Menstrual : Qual é o contingente de mulheres vulneráveis que recebem assistência do programa Dignidade Menstrual através da SEDS?,A SEDS atende 5 mil mulheres vulneráveis com a distribuição gratuita de absorventes.
Programa Crédito Social : Quais são as regras de elegibilidade para o Programa Crédito Social?,"Para ser beneficiário, é necessário estar inscrito no Cadastro Único para Programas Sociais e ser considerado de baixa renda."
Programa Auxílio Nutricional : Como o Auxílio Nutricional beneficia as entidades?,"As entidades recebem recursos para garantir uma complementação nutricional adequada a crianças, adolescentes, idosos e outros públicos vulneráveis."
Programa Auxílio Nutricional : Como o Auxílio Nutricional é financiado?,"Os recursos para custear o auxílio vêm do tesouro estadual, via Fundo PROTEGE."
Dignidade Menstrual : Quanto é gasto anualmente para atender às necessidades do público da SEDS?,"O investimento anual para o público atendido pela SEDS é de R$ 448,8 mil."
Família Acolhedora Goiana : Como é definida a extensão do acolhimento de uma criança ou adolescente?,O tempo de acolhimento é determinado pela medida protetiva e pode durar até que a criança ou adolescente possa retornar à família de origem ou seja encaminhado para adoção.
Programa de Água e Energia : O que é necessário para as entidades participarem do programa?,A participação em um Chamamento Público é necessária para se beneficiar do programa.
Carteira de Identificação do Autista : Quais são os procedimentos para solicitar a Carteira de Identificação do Autista?,"Você precisa imprimir e preencher um Formulário de Requerimento, apresentar foto 3x4, relatório médico e documentos de identidade e comprovante de endereço."
Programa Aprendiz do Futuro : Quais são as vantagens de aderir ao programa?,"Além de salário, os adolescentes têm direito a auxílio alimentação, transporte, seguro de vida, férias e 13º salário."
Dignidade Menstrual : Quantas mulheres em situação vulnerável são alcançadas pelo programa Dignidade Menstrual com o auxílio da SEDS?,"O programa, por meio da SEDS, beneficia 5 mil mulheres vulneráveis em abrigos, situação de rua, centros de atendimento social e sistema socioeducativo."
Dignidade : Quais são os passos para se inscrever no Programa Dignidade?,"Não é necessário realizar inscrição para participar do programa, pois ele usa os dados do Cadastro Único (CadÚnico)."
Programa Crédito Social : Como funciona o Programa Crédito Social?,O Programa Crédito Social é uma iniciativa do Governo de Goiás para gerar oportunidades e reduzir desigualdades sociais e econômicas.
Passe Livre da Pessoa com Deficiência : O que é o Passe Livre da Pessoa com Deficiência?,O Passe Livre da Pessoa com Deficiência oferece transporte gratuito em ônibus intermunicipais para pessoas com deficiência com renda de até um salário mínimo em Goiás.
Programa de Água e Energia : Qual é a definição do Programa de Água e Energia?,"O Auxílio destina-se a subsidiar as despesas com energia elétrica, água tratada e coleta de esgoto sanitário."
Carteira de Identificação do Autista : Quem posso consultar para obter orientações sobre a Carteira de Identificação do Autista?,Entre em contato com a Gerência da Pessoa com Deficiência pelo número (62) 98104-3652 ou pelo e-mail ger.pcd@goias.gov.br.
Programa Aprendiz do Futuro : Quais são as metas que o programa Aprendiz do Futuro espera cumprir?,Os objetivos incluem garantir a permanência do jovem na escola e prepará-los para a cidadania.
Dignidade Menstrual : Qual é o contingente de mulheres vulneráveis que recebem assistência do programa Dignidade Menstrual através da SEDS?,"A SEDS distribui absorventes gratuitos para 5 mil mulheres vulneráveis em abrigos, situação de rua, centros de atendimento social e sistema socioeducativo."
Família Acolhedora Goiana : Quais são os critérios de seleção para se tornar parte do programa de acolhimento?,"Os requisitos incluem residir na região há pelo menos um ano, ter um membro maior de 21 anos, boas condições de saúde física e mental, disponibilidade para participar do programa, entre outros."
Cestas Básicas : Qual órgão governamental é encarregado das cestas básicas?,A Secretaria de Estado de Desenvolvimento Social é responsável pelo programa de Cestas Básicas.
Passaporte da Pessoa Idosa : O que fazer em caso de perda ou roubo do Passaporte da Pessoa Idosa?,"Caso perca ou tenha o passaporte roubado, procure a Secretaria de Estado de Desenvolvimento Social para obter instruções sobre a substituição."
Dignidade : Quais são os benefícios do Programa Dignidade?,O benefício de R$ 300 mensais ajuda idosos de 60 a 64 anos a melhorar sua qualidade de vida em situação de pobreza ou extrema pobreza.
Carteira de Identificação do Autista : Quem devo contatar para solicitar a Carteira de Identificação do Autista?,"Para obter a carteira, o interessado deve preencher um formulário, fornecer uma foto 3x4, relatório médico, documento de identidade, CPF e comprovante de endereço."
Programa Aprendiz do Futuro : Quais são as habilidades que os jovens podem adquirir ao participar de oportunidades internacionais?,"Em 2022, 12 aprendizes foram selecionados para um intercâmbio na Europa, visitando países como Portugal, Bélgica e Barcelona."
Programa Crédito Social : Como o Programa Crédito Social ajuda a combater desigualdades sociais?,"O programa ajuda a reduzir desigualdades sociais e econômicas, promovendo oportunidades para famílias vulneráveis."
Programa Auxílio Nutricional : Quais são os passos necessários para que uma entidade obtenha o Auxílio Nutricional?,As entidades filantrópicas devem participar de um Chamamento Público anual para acessar o auxílio.
Programa Aprendiz do Futuro : O que o programa Aprendiz do Futuro procura realizar?,Os objetivos incluem garantir a permanência do jovem na escola e prepará-los para a cidadania.
Programa Crédito Social : Gostaria de entender melhor o que envolve o Programa Crédito Social.,O programa foi criado para reduzir desigualdades sociais e econômicas e promover oportunidades para as famílias.
Programa Aprendiz do Futuro : Quem faz parte do público-alvo do programa Aprendiz do Futuro?,"O programa prioriza jovens de etnias tradicionais, como indígenas, quilombolas, ciganos e afrodescendentes."
Carteira de Identificação do Autista : Quais são os meios disponíveis para solicitar mais informações sobre a Carteira de Identificação do Autista?,"Para mais informações, entre em contato com a Gerência da Pessoa com Deficiência pelo número (62) 98104-3652 ou e-mail ger.pcd@goias.gov.br."
Programa Mães de Goiás : Quais são os principais pilares ou áreas de atuação do Programa Mães de Goiás?,"O Mães de Goiás é uma iniciativa do governo para apoiar famílias com crianças de até seis anos, oferecendo um auxílio financeiro mensal de R$ 250 para ajudar com as despesas de alimentação e outras necessidades básicas."
Família Acolhedora Goiana : De que forma as famílias acolhedoras são assistidas durante o período de acolhimento?,"As equipes profissionais prestam assistência e apoio às famílias acolhedoras, auxiliando-as durante todo o processo de acolhimento."
Passaporte da Pessoa Idosa : Quem tem direito ao Passaporte da Pessoa Idosa?,"Pessoas com idade a partir de 60 anos, com renda familiar de até três salários mínimos e que residam em Goiás têm direito ao Passaporte da Pessoa Idosa."
Cestas Básicas : Quantas famílias foram beneficiadas com cestas básicas?,"Cerca de 1,3 milhão de cestas básicas foram distribuídas em todos os municípios goianos."
Dignidade Menstrual : Qual é o valor total anual investido para o público contemplado pela SEDS?,"A SEDS destina R$ 448,8 mil por ano para comprar e distribuir absorventes para 5 mil mulheres vulneráveis."
Programa Auxílio Nutricional : Quem pode se beneficiar do Auxílio Nutricional?,"O Auxílio Nutricional é uma ação do Governo de Goiás que repassa recursos financeiros para complementar a nutrição de entidades que atendem crianças, adolescentes, idosos, dependentes químicos e outros grupos vulneráveis."
Programa Aprendiz do Futuro : Poderia me fornecer informações sobre como funciona o programa Aprendiz do Futuro?,"É o maior programa de sócio-aprendizagem do Brasil e do mundo, com foco em jovens vulneráveis, promovido pelo Governo de Goiás."
Programa Aprendiz do Futuro : Quais são os temas abordados nos cursos do programa?,"Os jovens são capacitados em tecnologia, alta performance e impacto social, além de receber reforço escolar."
Carteira de Identificação do Autista : Quais são os canais de comunicação para esclarecimentos sobre a Carteira de Identificação do Autista?,"Para mais informações, entre em contato com a Gerência da Pessoa com Deficiência pelo número (62) 98104-3652 ou e-mail ger.pcd@goias.gov.br."
Família Acolhedora Goiana : De que maneira as famílias acolhedoras são orientadas e acompanhadas durante o acolhimento?,As famílias acolhedoras contam com o suporte de profissionais que orientam sobre os cuidados necessários e oferecem ajuda durante o acolhimento.
Programa Aprendiz do Futuro : Quais são os fatores considerados na seleção dos participantes?,"Jovens entre 14 e 15 anos e 11 meses, pertencentes a famílias de baixa renda e grupos prioritários, como etnias tradicionais, têm preferência."
Dignidade Menstrual : Por que foi criado o programa Dignidade Menstrual?,O programa oferece distribuição gratuita de absorventes para 146 mil mulheres e meninas em situação de vulnerabilidade social em Goiás.
Dignidade Menstrual : Quem é encarregado de adquirir e distribuir os absorventes?,A Secretaria de Estado de Desenvolvimento Social (SEDS) cuida da compra e distribuição dos absorventes para mulheres em situação de vulnerabilidade.
Dignidade Menstrual : Quem é responsável pela compra e distribuição dos absorventes?,"A SEDS compra e distribui absorventes para mulheres vulneráveis em abrigos, situação de rua, centros de atendimento social e sistema socioeducativo."
Programa Crédito Social : Como o Programa Crédito Social promove inclusão e igualdade?,Os participantes do programa recebem recursos financeiros para investir em projetos de empreendedorismo e desenvolvimento profissional.
Programa Crédito Social : Pode listar as atividades promovidas pelo Programa Crédito Social?,"O programa realiza ações de inclusão social das famílias, promovendo mecanismos de suporte financeiro e profissionalizante."
Programa Auxílio Nutricional : Quais são os critérios para receber o Auxílio Nutricional?,Essa ação proporciona recursos para melhorar a nutrição de grupos vulneráveis atendidos por entidades.
Cestas Básicas : Quem está à frente da administração das cestas básicas?,A Secretaria de Estado de Desenvolvimento Social é responsável pelo programa de Cestas Básicas.
Programa Aprendiz do Futuro : Quais são os cursos oferecidos pelo programa?,"Os adolescentes recebem cursos de qualificação profissional em diversas áreas, além de reforço em português, redação e matemática."
Programa Auxílio Nutricional : Quais são os destinatários do Auxílio Nutricional?,"O auxílio é voltado para entidades filantrópicas que atendem grupos vulneráveis, como crianças e idosos."
Dignidade : Quem está apto a se beneficiar do Programa Dignidade?,"O programa atende pessoas idosas de 60 a 64 anos e 11 meses, inscritas no CadÚnico, em situação de vulnerabilidade econômica."
Goiás Por Elas : Quais são os passos para as mulheres obterem esclarecimentos adicionais sobre o programa?,As informações sobre o programa estão disponíveis no site oficial do governo e na Secretaria de Estado de Desenvolvimento Social.
Dignidade Menstrual : Qual é o valor total anual gasto no programa Dignidade Menstrual?,"O programa conta com um investimento anual de R$ 17,2 milhões."
Goiás Por Elas : Quais medidas são tomadas se uma beneficiária não cumprir os critérios estipulados?,"O descumprimento dos critérios, como a revogação da medida protetiva ou a mudança de residência, pode resultar no descredenciamento da beneficiária."
Dignidade : Quais são os requisitos para participar do Programa Dignidade?,"Os dados do Cadastro Único (CadÚnico) são usados pelo Governo de Goiás para identificar os beneficiários, sem necessidade de inscrição adicional."
Carteira de Identificação do Autista : Quem pode obter a Carteira de Identificação do Autista?,"O documento confere identificação à pessoa com TEA no Estado de Goiás, promovendo sua inclusão social e garantindo seus direitos."
Passaporte da Pessoa Idosa : Quais são os prazos para adquirir passagens com o Passaporte da Pessoa Idosa?,"As viagens até 500 km devem ser reservadas com até cinco horas de antecedência, enquanto viagens acima de 500 km precisam ser reservadas com até 12 horas de antecedência."
Carteira de Identificação do Autista : Quais são os elementos que tornam a Carteira de Identificação do Autista uma iniciativa pioneira?,A carteira é pioneira porque oferece uma forma oficial de identificar pessoas com TEA no Estado de Goiás.
Cestas Básicas : Para quem são destinadas as Cestas Básicas?,O programa distribui cestas básicas para apoiar famílias em situação de vulnerabilidade.
Dignidade Menstrual : Como é financiado o programa Dignidade Menstrual a cada ano?,"O investimento anual destinado ao programa é de R$ 17,2 milhões."
Programa Auxílio Nutricional : Quantas entidades recebem apoio do Auxílio Nutricional?,"O programa beneficia 360 entidades, garantindo complementação nutricional para diversos públicos vulneráveis."
Goiás Por Elas : Quais recursos o programa oferece para ajudar as mulheres a saírem do ciclo de violência?,"O programa Goiás Por Elas ajuda a romper o ciclo de violência contra a mulher fornecendo apoio financeiro, social e psicológico, além de priorizar o acesso a outros programas de suporte."
Programa Aprendiz do Futuro : Estou interessado em saber mais sobre o programa Aprendiz do Futuro. Pode descrevê-lo?,O Aprendiz do Futuro é um programa governamental de Goiás que oferece oportunidades de sócio-aprendizagem para jovens em situação de vulnerabilidade.
Goiás Por Elas : Quais documentos são necessários para participar do programa?,A beneficiária deve ter documentação que comprove a medida protetiva de urgência ativa e a inscrição atualizada no Cadastro Único.
Cestas Básicas : O que são as Cestas Básicas?,As Cestas Básicas são pacotes com alimentos e outros itens essenciais distribuídos para pessoas em situação de vulnerabilidade social.
Programa Aprendiz do Futuro : Quais são os temas abordados nos cursos do programa?,Os aprendizes têm acesso a cursos de qualificação profissional e reforço em matérias como português e matemática.
Dignidade : Quais documentos são necessários para participar do Programa Dignidade?,"Os dados do Cadastro Único (CadÚnico) são usados pelo Governo de Goiás para identificar os beneficiários, sem necessidade de inscrição adicional."
Carteira de Identificação do Autista : O que envolve a Carteira de Identificação do Autista?,A carteira foi instituída pelo Decreto nº 9.107/17 e é uma iniciativa pioneira em todo o Brasil para identificar pessoas com TEA.
Família Acolhedora Goiana : Quais são as exigências para ingressar no programa de família acolhedora?,"Os requisitos incluem residir na região há pelo menos um ano, ter um membro maior de 21 anos, apresentar idoneidade moral, boas condições de saúde física e mental, e disponibilidade para participar das atividades do programa."
Programa Auxílio Nutricional : Quais são as orientações para as entidades interessadas em obter o Auxílio Nutricional?,As entidades filantrópicas devem participar de um Chamamento Público anual para acessar o auxílio.
Programa Crédito Social : Quais são os pré-requisitos para participação no Programa Crédito Social?,"Para ser beneficiário, é necessário estar inscrito no Cadastro Único para Programas Sociais e ser considerado de baixa renda."
Programa Aprendiz do Futuro : Quem está autorizado a se envolver no programa Aprendiz do Futuro?,Jovens de 14 a 15 anos e 11 meses que vivem em famílias com renda de até dois salários mínimos ou meio salário per capita são o público-alvo.
Programa Aprendiz do Futuro : Que tipos de cursos fazem parte do programa?,Os aprendizes têm acesso a cursos de qualificação profissional e reforço em matérias como português e matemática.
Programa de Água e Energia : O Programa de Água e Energia é sobre o quê exatamente?,"É um programa destinado a auxiliar no pagamento das tarifas de energia elétrica, água tratada e coleta de esgotamento sanitário."
Família Acolhedora Goiana : Quais são os requisitos considerados durante a seleção das famílias acolhedoras?,"O processo de seleção inclui a análise dos requisitos para ser uma família acolhedora, além de uma avaliação da estrutura familiar para garantir o bem-estar das crianças e adolescentes acolhidos."
Registro Civil : O que é a Lei n° 9.534 de 10 de dezembro de 1997?,A Lei n° 9.534 estabelece a gratuidade da segunda via da certidão de nascimento para pessoas de baixa renda e vulneráveis.
Programa de Água e Energia : Quais recursos são utilizados para custear o programa?,Os recursos vêm do tesouro estadual por meio do Fundo PROTEGE.
Dignidade : Quais benefícios os beneficiários recebem do Programa Dignidade?,O programa oferece um benefício mensal de R$ 300 para pessoas idosas de 60 a 64 anos em situação de pobreza ou extrema pobreza.
Goiás Por Elas : Qual é o papel do programa na prevenção e combate ao ciclo de violência contra as mulheres?,"Ao oferecer apoio financeiro e prioridade em programas sociais, o programa auxilia as mulheres a se estabilizarem e buscarem uma vida livre de violência."
Dignidade Menstrual : Quem gerencia o processo de aquisição e distribuição dos absorventes?,"A SEDS compra e distribui absorventes para mulheres vulneráveis em abrigos, situação de rua, centros de atendimento social e sistema socioeducativo."
Programa Crédito Social : Como os recursos financeiros do Programa Crédito Social são gerenciados e utilizados?,Os recursos financeiros do programa são gerenciados pela GOIASFOMENTO como agente financeiro.
Família Acolhedora Goiana : Quais são os fatores considerados durante o processo de seleção das famílias?,"O processo de seleção inclui a análise dos requisitos para ser uma família acolhedora, além de uma avaliação da estrutura familiar para garantir o bem-estar das crianças e adolescentes acolhidos."
Goiás Por Elas : Até quando o programa Goiás Por Elas oferece assistência aos beneficiários?,As beneficiárias recebem o auxílio financeiro por até um ano.
Cestas Básicas : Quem é a instituição responsável pela distribuição das cestas básicas?,"O Governo de Goiás, por meio da Secretaria de Desenvolvimento Social, é responsável pelo programa."
Programa Auxílio Nutricional : Qual é o método utilizado para calcular a prestação de contas do Auxílio Nutricional?,"O cálculo da prestação de contas leva em consideração uma per capita diária de R$ 2,00 por atendimento realizado."
Programa Crédito Social : Quais são as regras de elegibilidade para o Programa Crédito Social?,Os beneficiários devem ter concluído um curso de capacitação profissional oferecido por órgãos governamentais ou entidades sem fins lucrativos.
Família Acolhedora Goiana : Quem pode ser acolhido na Família Acolhedora Goiana?,"A Família Acolhedora Goiana atende crianças e adolescentes de 0 a 18 anos incompletos afastados de suas famílias por medida protetiva, devido a abandono ou impossibilidade de seus responsáveis de cuidar deles."
Programa Aprendiz do Futuro : Quem está elegível para participar do programa Aprendiz do Futuro?,"Os beneficiários incluem jovens em situação de vulnerabilidade econômica, com cotas para pessoas com deficiência."
Família Acolhedora Goiana : Quais são as condições para ser acolhido na Família Acolhedora Goiana?,"A Família Acolhedora Goiana atende crianças e adolescentes de 0 a 18 anos incompletos afastados de suas famílias por medida protetiva, devido a abandono ou impossibilidade de seus responsáveis de cuidar deles."
Família Acolhedora Goiana : Qual é o limite de tempo para o acolhimento de uma criança ou adolescente?,O acolhimento é temporário e dura até que a criança ou adolescente possa retornar à família de origem ou seja encaminhado para a adoção.
Programa Crédito Social : Quais são as origens de financiamento do Programa Crédito Social?,"O programa recebe recursos de transferências de instituições governamentais e não governamentais, nacionais e internacionais."
Goiás Por Elas : Qual é o período de validade do benefício do programa Goiás Por Elas?,O benefício do programa Goiás Por Elas é concedido por um período de até um ano.
Carteira de Identificação do Autista : Quais são os contatos para obter mais informações sobre a Carteira de Identificação do Autista?,Ligue para (62) 98104-3652 ou envie um e-mail para ger.pcd@goias.gov.br para obter mais detalhes sobre a carteira.
Goiás Por Elas : Como o programa lida com as beneficiárias que não cumprem os critérios estabelecidos?,"O descumprimento dos critérios, como a revogação da medida protetiva ou a mudança de residência, pode resultar no descredenciamento da beneficiária."
Programa Crédito Social : Quais são os pré-requisitos para participação no Programa Crédito Social?,Os participantes também podem ser identificados por busca ativa como estando em situação de risco social ou vulnerabilidade.
Família Acolhedora Goiana : Como as famílias que acolhem recebem suporte emocional e prático?,"As equipes profissionais prestam assistência e apoio às famílias acolhedoras, auxiliando-as durante todo o processo de acolhimento."
Passaporte da Pessoa Idosa : Onde posso obter mais informações ou atendimento sobre o Passaporte da Pessoa Idosa?,Entre em contato com a Secretaria de Estado de Desenvolvimento Social ou visite um CRAS no interior para obter mais informações.
Programa Auxílio Nutricional : Quem pode solicitar o Auxílio Nutricional?,"O auxílio é voltado para entidades filantrópicas que atendem grupos vulneráveis, como crianças e idosos."
Dignidade Menstrual : Pode explicar o conceito por trás do programa Dignidade Menstrual?,É uma iniciativa que oferece absorventes gratuitamente a mulheres e meninas em situação de vulnerabilidade social em Goiás.
Vigilância Socioassistencial : É necessário ter treinamento ou capacitação específica para compor a equipe de Vigilância Socioassistencial?,Os servidores devem receber treinamento do Ministério da Cidadania e estudar sobre Vigilância Socioassistencial.
Programa Aprendiz do Futuro : Quais são as contribuições específicas do programa Aprendiz do Futuro para os jovens?,"Ajuda a aumentar a renda familiar, prepara os jovens para a cidadania e ensina novas formas de pensar."
Programa Aprendiz do Futuro : Quais são as gratificações proporcionadas aos participantes do programa?,"Os participantes têm direito a salário, férias, 13º salário, seguro de vida, auxílio transporte e alimentação."
Família Acolhedora Goiana : Quem pode fazer parte da rede de acolhimento da Família Acolhedora Goiana?,"A Família Acolhedora Goiana atende crianças e adolescentes de 0 a 18 anos incompletos afastados de suas famílias por medida protetiva, devido a abandono ou impossibilidade de seus responsáveis de cuidar deles."
Programa Mães de Goiás : Quais são os principais pilares ou áreas de atuação do Programa Mães de Goiás?,"O Programa Mães de Goiás é um programa de transferência de renda que busca garantir segurança alimentar, fomentar renda, oferecer melhor qualidade de vida e assegurar a permanência dos filhos na escola às famílias com filhos de até seis anos de idade, por meio do auxílio de R$ 250 (duzentos e cinquenta reais) por mês."
Dignidade : Pode explicar o conceito por trás do Programa Dignidade?,É um programa que visa apoiar financeiramente idosos entre 60 e 64 anos em situação de vulnerabilidade com um benefício mensal de R$ 300.
Cestas Básicas : Quantas famílias foram beneficiadas com cestas básicas?,"Mais de 1,3 milhão de cestas básicas foram distribuídas em 246 municípios em Goiás."
Dignidade : Como o Programa Dignidade melhora a qualidade de vida dos participantes?,O programa oferece um benefício mensal de R$ 300 para pessoas idosas de 60 a 64 anos em situação de pobreza ou extrema pobreza.
Programa Crédito Social : Quais são os ganhos que as famílias obtêm com o Programa Crédito Social?,"O Crédito Social apoia famílias vulneráveis com recursos financeiros, capacitação profissional e empreendedorismo."
Passaporte da Pessoa Idosa : Como entro em contato com a Secretaria de Estado de Desenvolvimento Social em Goiânia?,"Você pode entrar em contato pelo telefone (62) 3270-9621 ou (62) 98306-0327, ou por e-mail em passaporte.seds@goias.gov.br."
Carteira de Identificação do Autista : Como identificar o profissional adequado para preencher o relatório médico para obter a Carteira de Identificação do Autista?,"O relatório médico deve ser preenchido por um especialista em Psiquiatria, Neurologia ou Pediatria."
Programa Auxílio Nutricional : Quais são os resultados positivos alcançados pelas entidades com o Auxílio Nutricional?,O auxílio financeiro permite que as entidades ofereçam uma nutrição de qualidade para seus assistidos.
Família Acolhedora Goiana : Quais são os objetivos da Família Acolhedora Goiana?,"O programa Família Acolhedora Goiana oferece acolhimento familiar a crianças e adolescentes afastados de suas famílias por medida de proteção, em residências de famílias acolhedoras cadastradas."
Programa Aprendiz do Futuro : Quais recursos extras os participantes do programa recebem?,"Os aprendizes recebem benefícios como salário, seguro de vida, auxílio transporte, auxílio alimentação e outros benefícios trabalhistas."
Família Acolhedora Goiana : Quais são os passos adotados para promover a conexão entre a criança ou adolescente acolhido e sua família de origem?,"As equipes técnicas trabalham para promover o contato da criança ou adolescente com sua família de origem, caso isso seja considerado benéfico e seguro para ambos."
Programa Crédito Social : Quem lidera a execução do Programa Crédito Social?,A Secretaria de Desenvolvimento Social coordena o programa com o apoio de outras secretarias e órgãos governamentais.
Programa Aprendiz do Futuro : Quais são as oportunidades oferecidas aos participantes do programa?,"Os aprendizes recebem benefícios como salário, seguro de vida, auxílio transporte, auxílio alimentação e outros benefícios trabalhistas."
Dignidade : Quais são os benefícios oferecidos pelo Programa Dignidade?,É um programa que visa apoiar financeiramente idosos entre 60 e 64 anos em situação de vulnerabilidade com um benefício mensal de R$ 300.
